sku,Warehouse1,Warehouse2,Warehouse3,Warehouse4,Warehouse5,Warehouse6,Warehouse7,Warehouse8
104590,0,0,0,0,0,0,0,0
104595,0,0,0,0,0,0,0,0
104602,0,0,0,0,0,0,0,0
104604,0,0,0,0,0,0,0,0
104611,0,0,0,0,0,0,0,0
104612,0,0,0,0,0,0,0,0
104620,0,0,0,0,0,0,0,0
104639,0,0,0,0,0,0,0,0
104647,0,0,0,0,0,0,0,0
104648,0,0,0,0,0,0,0,0
104657,0,0,0,0,0,0,0,0
104663,0,0,0,0,0,0,0,0
104666,0,0,0,0,0,0,0,0
104675,0,0,0,0,0,0,0,0
104684,0,0,0,0,0,0,0,0
104693,0,0,0,0,0,0,0,0
104698,0,0,0,0,0,0,0,0
104700,0,0,0,0,0,0,0,0
104701,0,0,0,0,0,0,0,0
104719,0,0,0,0,0,0,0,0
104728,0,0,0,0,0,0,0,0
104736,0,0,0,0,0,0,0,0
104737,0,0,0,0,0,0,0,0
104746,0,0,0,0,0,0,0,0
104752,0,0,0,0,0,0,0,0
104755,0,0,0,0,0,100,0,0
104760,0,0,0,0,0,0,0,0
104764,0,0,0,0,0,0,0,0
104773,0,0,0,0,0,0,0,0
104779,0,0,0,0,0,0,0,0
104782,0,0,0,0,0,0,0,0
104795,0,0,0,0,0,0,0,0
104808,0,0,0,0,0,0,0,0
104809,0,0,0,0,0,0,0,0
104817,0,0,0,0,0,0,0,0
104825,0,0,0,0,0,0,0,0
104826,0,0,0,0,0,0,0,0
104833,0,0,0,0,0,0,0,0
104835,0,0,0,0,0,0,0,0
104844,0,0,0,0,0,0,0,0
104853,0,0,0,0,0,0,0,0
104862,0,0,0,0,0,0,0,0
104868,0,0,0,0,0,0,0,0
104871,0,0,0,0,0,0,0,0
104876,0,0,0,0,0,0,0,0
104884,0,0,0,0,0,0,0,0
104892,0,0,0,0,0,0,0,0
104899,0,0,0,0,0,0,0,0
104922,0,0,0,0,0,0,0,0
104924,0,0,0,0,0,0,0,0
104942,0,0,0,0,0,0,0,0
104960,0,0,0,0,0,0,0,0
104979,0,0,0,0,0,0,0,0
104981,0,0,0,0,0,0,0,0
104988,0,0,0,0,0,0,0,0
104997,0,0,0,0,0,0,0,0
105004,0,0,0,0,0,0,0,0
105015,0,0,0,0,0,0,0,0
105022,0,0,0,0,0,0,0,0
105023,0,0,0,0,0,0,0,0
105031,0,0,0,0,0,0,0,0
105058,0,0,0,0,0,0,0,0
105059,0,0,0,0,0,0,0,0
105074,0,0,0,0,0,0,0,0
105082,0,0,0,0,0,0,0,0
105090,0,0,0,0,0,0,0,0
105112,0,0,0,0,0,0,0,0
105120,0,0,0,0,0,0,0,0
105147,0,0,0,0,0,0,0,0
105155,0,0,0,0,0,0,0,0
105166,0,0,0,0,0,0,0,0
105171,0,0,0,0,0,0,0,0
105184,0,0,0,0,0,0,0,0
105193,0,0,0,0,0,0,0,0
105198,0,0,0,0,0,0,0,0
105201,0,0,0,0,0,0,0,0
105236,0,0,0,0,0,0,0,0
105244,0,0,0,0,0,0,0,0
105246,0,0,0,0,0,0,0,0
105252,0,0,0,0,0,0,0,0
105255,0,0,0,0,0,0,0,0
105287,0,0,0,0,0,0,0,0
105295,0,0,0,0,0,0,0,0
105309,0,0,0,0,0,0,0,0
105325,0,0,0,0,0,0,0,0
105333,0,0,0,0,0,0,0,0
105335,0,0,0,0,0,0,0,0
105341,0,0,0,0,0,0,0,0
105344,0,0,0,0,0,0,0,0
105353,0,0,0,0,0,0,0,0
105362,0,0,0,0,0,0,0,0
105368,0,0,0,0,0,0,0,0
105371,0,0,0,0,0,0,0,0
105376,0,0,0,0,0,0,0,0
105380,0,0,0,0,0,0,0,0
105384,0,0,0,0,0,0,0,0
105392,0,0,0,0,0,0,0,0
105399,0,0,0,0,0,0,0,0
105406,0,0,0,0,0,0,0,0
105415,0,0,0,0,0,0,0,0
105422,0,0,0,0,0,0,0,0
105424,0,0,0,0,0,0,0,0
105430,0,0,0,0,0,0,0,0
105433,0,0,0,0,0,0,0,0
105442,0,0,0,0,0,0,0,0
105449,0,0,0,0,0,0,0,0
105457,0,0,0,0,0,0,0,0
105460,0,0,0,0,0,0,0,0
105465,0,0,0,0,0,0,0,0
105511,0,0,0,0,0,0,0,0
105512,0,0,0,0,0,0,0,0
105521,0,0,0,0,0,0,0,0
105530,0,0,0,0,0,0,0,0
105546,0,0,0,0,0,0,0,0
105554,0,0,0,0,0,0,0,0
105558,0,0,0,0,0,0,0,0
105570,0,0,0,0,0,0,0,0
105576,0,0,0,0,0,0,0,0
105585,0,0,0,0,0,0,0,0
105589,0,0,0,0,0,0,0,0
105594,0,0,0,0,0,0,0,0
105597,0,0,0,0,0,0,0,0
105600,0,0,0,0,0,0,0,0
105601,0,0,0,0,0,0,0,0
105610,0,0,0,0,0,0,0,0
105629,0,0,0,0,0,0,0,0
105635,0,0,0,0,0,0,0,0
105638,0,0,0,0,0,0,0,0
105643,0,0,0,0,0,0,0,0
105651,0,0,0,0,0,0,0,0
105656,0,0,0,0,0,0,0,0
105674,0,0,0,0,0,0,0,0
105686,0,0,0,0,0,0,0,0
105692,0,0,0,0,0,0,0,0
105708,0,0,0,0,0,0,0,0
105709,0,0,0,0,0,0,0,0
105716,0,0,0,0,0,0,0,0
105718,0,0,0,0,0,0,0,0
105727,0,0,0,0,0,0,0,0
105732,0,0,0,0,0,0,0,0
105736,0,0,0,0,0,0,0,0
105740,0,0,0,0,0,0,0,0
105745,0,0,0,0,0,0,0,0
105754,0,0,0,0,0,0,0,0
105763,0,0,0,0,0,0,0,0
105767,0,0,0,0,0,0,0,0
105772,0,0,0,0,0,0,0,0
105781,0,0,0,0,0,0,0,0
105790,0,0,0,0,0,0,0,0
105791,0,0,0,0,0,0,0,0
105805,0,0,0,0,0,0,0,0
105821,0,0,0,0,0,0,0,0
105856,0,0,0,0,0,0,0,0
105870,0,0,0,0,0,0,0,0
105872,0,0,0,0,0,0,0,0
105889,0,0,0,0,0,0,0,0
105899,0,0,0,0,0,0,0,0
105902,0,0,0,0,0,0,0,0
105905,0,0,0,0,0,0,0,0
105923,0,0,0,0,0,0,0,0
105929,0,0,0,0,0,0,0,0
105932,0,0,0,0,0,0,0,0
105941,0,0,0,0,0,0,0,0
105945,0,0,0,0,0,0,0,0
105950,0,0,0,0,0,0,0,0
105953,0,0,0,0,0,0,0,0
105961,0,0,0,0,0,0,0,0
105978,0,0,0,0,0,0,0,0
105987,0,0,0,0,0,0,0,0
105988,0,0,0,0,0,0,0,0
106003,0,0,0,0,0,0,0,0
106011,0,0,0,0,0,0,0,0
106021,0,0,0,0,0,0,0,0
106038,0,0,0,0,0,0,0,0
106049,0,0,0,0,0,0,0,0
106054,0,0,0,0,0,0,0,0
106062,0,0,0,0,0,0,0,0
106067,0,0,0,0,0,0,0,0
106070,0,0,0,0,0,0,0,0
106076,0,0,0,0,0,0,0,0
106094,0,0,0,0,0,0,0,0
106097,0,0,0,0,0,0,0,0
106110,0,0,0,0,0,0,0,0
106119,0,0,0,0,0,0,0,0
106127,0,0,0,0,0,0,0,0
106129,0,0,0,0,0,0,0,0
106138,0,0,0,0,0,0,0,0
106143,0,0,0,0,0,0,0,0
106147,0,0,0,0,0,0,0,0
106151,0,0,0,0,0,0,0,0
106178,0,0,0,0,0,0,0,0
106186,0,0,0,0,0,0,0,0
106192,0,0,0,0,0,0,0,0
106194,0,0,0,0,0,0,0,0
106218,0,0,0,0,0,0,0,0
106236,0,0,0,0,0,0,0,0
106240,0,0,0,0,0,0,0,0
106245,0,0,0,0,0,0,0,0
106259,0,0,0,0,0,0,0,0
106267,0,0,0,0,0,0,0,0
106272,0,0,0,0,0,0,0,0
106281,0,0,0,0,0,0,0,0
106283,0,0,0,0,0,0,0,0
106291,0,0,0,0,0,0,0,0
106305,0,0,0,0,0,0,0,0
106307,0,0,0,0,0,0,0,0
106313,0,0,0,0,0,0,0,0
106316,0,0,0,0,0,0,0,0
106325,0,0,0,0,0,0,0,0
106343,0,0,0,0,0,0,0,0
106352,0,0,0,0,0,0,0,0
106361,0,0,0,0,0,0,0,0
106364,0,0,0,0,0,0,0,0
106370,0,0,0,0,0,0,0,0
106389,0,0,0,0,0,0,0,0
106405,0,0,0,0,0,0,0,0
106423,0,0,0,0,0,0,0,0
106432,0,0,0,0,0,0,0,0
106441,0,0,0,0,0,0,0,0
106445,0,0,0,0,0,0,0,0
106450,0,0,0,0,0,0,0,0
106461,0,0,0,0,0,0,0,0
106487,0,0,0,0,0,0,0,0
106488,0,0,0,0,0,0,0,0
106502,0,0,0,0,0,0,0,0
106518,0,0,0,0,0,0,0,0
106520,0,0,0,0,0,0,0,0
106526,0,0,0,0,0,0,0,0
106542,0,0,0,0,0,0,0,0
106550,0,0,0,0,0,0,0,0
106566,0,0,0,0,0,0,0,0
106577,0,0,0,0,0,0,0,0
106584,0,0,0,0,0,0,0,0
106585,0,0,0,0,0,0,0,0
106600,0,0,0,0,0,0,0,0
106615,0,0,0,0,0,0,0,0
106623,0,0,0,0,0,0,0,0
106628,0,0,0,0,0,0,0,0
106631,0,0,0,0,0,0,0,0
106646,0,0,0,0,0,0,0,0
106655,0,0,0,0,0,0,0,0
106658,0,0,0,0,0,0,0,0
106666,0,0,0,0,0,0,0,0
106674,0,0,0,0,0,0,0,0
106697,0,0,0,0,0,0,0,0
106708,0,0,0,0,0,0,0,0
106720,0,0,0,0,0,0,0,0
106744,0,0,0,0,0,0,0,0
106747,0,0,0,0,0,0,0,0
106753,0,0,0,0,0,0,0,0
106755,0,0,0,0,0,0,0,0
106762,0,0,0,0,0,0,0,0
106763,0,0,0,0,0,0,0,0
106771,0,0,0,0,0,0,0,0
106780,0,0,0,0,0,0,0,0
106806,0,0,0,0,0,0,0,0
106833,0,0,0,0,0,0,0,0
106836,0,0,0,0,0,0,0,0
106842,0,0,0,0,0,0,0,0
106851,0,0,0,0,0,0,0,0
106895,0,0,0,0,0,0,0,0
106897,0,0,0,0,0,0,0,0
106904,0,0,0,0,0,0,0,0
106933,0,0,0,0,0,0,0,0
106940,0,0,0,0,0,0,0,0
106941,0,0,0,0,0,0,0,0
106959,0,0,0,0,0,0,0,0
106976,0,0,0,0,0,0,0,0
106984,0,0,0,0,0,0,0,0
106992,0,0,0,0,0,0,0,0
107002,0,0,0,0,0,0,0,0
107093,0,0,0,0,0,0,0,0
107100,0,0,0,0,0,0,0,0
107119,0,0,0,0,0,0,0,0
107131,0,0,0,0,0,0,0,0
107174,0,0,0,0,0,0,0,0
107204,0,0,0,0,0,0,0,0
107301,0,0,0,0,0,0,0,0
107333,0,0,0,0,0,0,0,0
107351,0,0,0,0,0,0,0,0
107395,0,0,0,0,0,0,0,0
107417,0,0,0,0,0,0,0,0
107422,0,0,0,0,0,0,0,0
107476,0,0,0,0,0,0,0,0
107547,0,0,0,0,0,0,0,0
107556,0,0,0,0,0,0,0,0
107583,0,0,0,0,0,0,0,0
107592,0,0,0,0,0,0,0,0
107636,0,0,0,0,0,0,0,0
107645,0,0,0,0,0,0,0,0
107654,0,0,0,0,0,0,0,0
107663,0,0,0,0,0,0,0,0
107670,0,0,0,0,0,0,0,0
107672,0,0,0,0,0,0,0,0
107681,0,0,0,0,0,0,0,0
107690,0,0,0,0,0,0,0,0
107716,0,0,0,0,0,0,0,0
107719,0,0,0,0,0,0,0,0
107751,0,0,0,0,0,0,0,0
107778,0,0,0,0,0,0,0,0
107807,0,0,0,0,0,0,0,0
107816,0,0,0,0,0,0,0,0
107832,0,0,0,0,0,0,0,0
107850,0,0,0,0,0,0,0,0
107867,0,0,0,0,0,0,0,0
107869,0,0,0,0,0,0,0,0
107875,0,0,0,0,0,0,0,0
107891,0,0,0,0,0,0,0,0
107905,0,0,0,0,0,0,0,0
107913,0,0,0,0,0,0,0,0
107948,0,0,0,0,0,0,0,0
107958,0,0,0,0,0,0,0,0
108006,0,0,0,0,0,0,0,0
108038,0,0,0,0,0,0,0,0
108047,0,0,0,0,0,0,0,0
108049,0,0,0,0,0,0,0,0
108056,0,0,0,0,0,0,0,0
108083,0,0,0,0,0,0,0,0
108146,0,0,0,0,0,0,0,0
108181,0,0,0,0,0,0,0,0
108190,0,0,0,0,0,0,0,0
108261,0,0,0,0,0,0,0,0
108278,0,0,0,0,0,0,0,0
108286,0,0,0,0,0,0,0,0
108298,0,0,0,0,0,0,0,0
108332,0,0,0,0,0,0,0,0
108341,0,0,0,0,0,0,0,0
108350,0,0,0,0,0,0,0,0
108378,0,0,0,0,0,0,0,0
108387,0,0,0,0,0,0,0,0
108396,0,0,0,0,0,0,0,0
108405,0,0,0,0,0,0,0,0
108421,0,0,0,0,0,0,0,0
108449,0,0,0,0,0,0,0,0
108485,0,0,0,0,0,0,0,0
108500,0,0,0,0,0,0,0,0
108706,0,0,0,0,0,0,0,0
108742,0,0,0,0,0,0,0,0
108751,0,0,0,0,0,0,0,0
108760,0,0,0,0,0,0,0,0
108779,0,0,0,0,0,0,0,0
108797,0,0,0,0,0,0,0,0
108822,0,0,0,0,0,0,0,0
108831,0,0,0,0,0,0,0,0
108840,0,0,0,0,0,0,0,0
108859,0,0,0,0,0,0,0,0
108957,0,0,0,0,0,0,0,0
109117,0,0,0,0,0,0,0,0
109135,0,0,0,0,0,0,0,0
109153,0,0,0,0,0,0,0,0
109171,0,0,0,0,0,0,0,0
109199,0,0,0,0,0,0,0,0
109206,0,0,0,0,0,0,0,0
109224,0,0,0,0,0,0,0,0
109242,0,0,0,0,0,0,0,0
109251,0,0,0,0,0,0,0,0
109536,0,0,0,0,0,0,0,0
109545,0,0,0,0,0,0,0,0
109554,0,0,0,0,0,0,0,0
109563,0,0,0,0,0,0,0,0
109568,0,0,0,0,0,0,0,0
109572,0,0,0,0,0,0,0,0
109581,0,0,0,0,0,0,0,0
109606,0,0,0,0,0,0,0,0
109607,0,0,0,0,0,0,0,0
109723,0,0,0,0,0,0,0,0
109750,0,0,0,0,0,0,0,0
109762,0,0,0,0,0,0,0,0
109778,0,0,0,0,0,0,0,0
109787,0,0,0,0,0,0,0,0
109796,0,0,0,0,0,0,0,0
109800,0,0,0,0,0,0,0,0
109803,0,0,0,0,0,0,0,0
109812,0,0,0,0,0,0,0,0
109819,0,0,0,0,0,0,0,0
109821,0,0,0,0,0,0,0,0
109835,0,0,0,0,0,0,0,0
109843,0,0,0,0,0,0,0,0
109851,0,0,0,0,0,0,0,0
109878,0,0,0,0,0,0,0,0
109886,0,0,0,0,0,0,0,0
109894,0,0,0,0,0,0,0,0
109908,0,0,0,0,0,0,0,0
109983,0,0,0,0,0,0,0,0
109991,0,0,0,0,0,0,0,0
110078,0,0,0,0,0,0,0,0
110086,0,0,0,0,0,0,0,0
110108,0,0,0,0,0,0,0,0
110114,0,0,0,0,0,0,0,0
110132,0,0,0,0,0,0,0,0
110140,0,0,0,0,0,0,0,0
110159,0,0,0,0,0,0,0,0
110205,0,0,0,0,0,0,0,0
110256,0,0,0,0,0,0,0,0
110329,0,0,0,0,0,0,0,0
110345,0,0,0,0,0,0,0,0
110353,0,0,0,0,0,0,0,0
110523,0,0,0,0,0,0,0,0
110558,0,0,0,0,0,0,0,0
110582,0,0,0,0,0,0,0,0
110701,0,0,0,0,0,0,0,0
110728,0,0,0,0,0,0,0,0
110736,0,0,0,0,0,0,0,0
110744,0,0,0,0,0,0,0,0
110752,0,0,0,0,0,0,0,0
110760,0,0,0,0,0,0,0,0
111066,0,0,0,0,0,0,0,0
111260,0,0,0,0,0,0,0,0
111279,0,0,0,0,0,0,0,0
111295,0,0,0,0,0,0,0,0
111309,0,0,0,0,0,0,0,0
111473,0,0,0,0,0,0,0,0
111503,0,0,0,0,0,0,0,0
111511,0,0,0,0,0,0,0,0
111538,0,0,0,0,0,0,0,0
111546,0,0,0,0,0,0,0,0
111651,0,0,0,0,0,0,0,0
111694,0,0,0,0,0,0,0,0
111708,0,0,0,0,0,0,0,0
111716,0,0,0,0,0,0,0,0
111724,0,0,0,0,0,0,0,0
111937,0,0,0,0,0,0,0,0
112135,0,0,0,0,0,0,0,0
112143,0,0,0,0,0,0,0,0
112151,0,0,0,0,0,0,0,0
112224,0,0,0,0,0,0,0,0
112232,0,0,0,0,0,0,0,0
112259,0,0,0,0,0,0,0,0
112267,0,0,0,0,0,0,0,0
112275,0,0,0,0,0,0,0,0
112283,0,0,0,0,0,0,0,0
112291,0,0,0,0,0,0,0,0
112321,0,0,0,0,0,0,0,0
112410,0,0,0,0,0,0,0,0
112429,0,0,0,0,0,0,0,0
112518,0,0,0,0,0,0,0,0
112522,0,0,0,0,0,0,0,0
112531,0,0,0,0,0,0,0,0
112550,0,0,0,0,0,0,0,0
112569,0,0,0,0,0,0,0,0
112577,0,0,0,0,0,0,0,0
112585,0,0,0,0,0,0,0,0
112620,0,0,0,0,0,0,0,0
112639,0,0,0,0,0,0,0,0
112674,0,0,0,0,0,0,0,0
112720,0,0,0,0,0,0,0,0
112747,0,0,0,0,0,0,0,0
112755,0,0,0,0,0,0,0,0
112771,0,0,0,0,0,0,0,0
112852,0,0,0,0,0,0,0,0
112925,0,0,0,0,0,0,0,0
112976,0,0,0,0,0,0,0,0
112992,0,0,0,0,0,0,0,0
113026,0,0,0,0,0,0,0,0
113034,0,0,0,0,0,0,0,0
113069,0,0,0,0,0,0,0,0
113085,0,0,0,0,0,0,0,0
113115,0,0,0,0,0,0,0,0
113123,0,0,0,0,0,0,0,0
113131,0,0,0,0,0,0,0,0
113158,0,0,0,0,0,0,0,0
113166,0,0,0,0,0,0,0,0
113263,0,0,0,0,0,0,0,0
113271,0,0,0,0,0,0,0,0
113298,0,0,0,0,0,0,0,0
113336,0,0,0,0,0,0,0,0
113344,0,0,0,0,0,0,0,0
113379,0,0,0,0,0,0,0,0
113387,0,0,0,0,0,0,0,0
113395,0,0,0,0,0,0,0,0
113409,0,0,0,0,0,0,0,0
113417,0,0,0,0,0,0,0,0
113425,0,0,0,0,0,0,0,0
113441,0,0,0,0,0,0,0,0
113468,0,0,0,0,0,0,0,0
113476,0,0,0,0,0,0,0,0
113484,0,0,0,0,0,0,0,0
113492,0,0,0,0,0,0,0,0
113506,0,0,0,0,0,0,0,0
113514,0,0,0,0,0,0,0,0
113522,0,0,0,0,0,0,0,0
113638,0,0,0,0,0,0,0,0
113646,0,0,0,0,0,0,0,0
113654,0,0,0,0,0,0,0,0
113662,0,0,0,0,0,0,0,0
113670,0,0,0,0,0,0,0,0
113689,0,0,0,0,0,0,0,0
113697,0,0,0,0,0,0,0,0
113700,0,0,0,0,0,0,0,0
113719,0,0,0,0,0,0,0,0
113743,0,0,0,0,0,0,0,0
113824,0,0,0,0,0,0,0,0
113832,0,0,0,0,0,0,0,0
113840,0,0,0,0,0,0,0,0
113859,0,0,0,0,0,0,0,0
113921,0,0,0,0,0,0,0,0
113948,0,0,0,0,0,0,0,0
113956,0,0,0,0,0,0,0,0
113972,0,0,0,0,0,0,0,0
113980,0,0,0,0,0,0,0,0
114006,0,0,0,0,0,0,0,0
114014,0,0,0,0,0,0,0,0
114073,0,0,0,0,0,0,0,0
114081,0,0,0,0,0,0,0,0
114111,0,0,0,0,0,0,0,0
114138,0,0,0,0,0,0,0,0
114146,0,0,0,0,0,0,0,0
114154,0,0,0,0,0,0,0,0
114162,0,0,0,0,0,0,0,0
114286,0,0,0,0,0,0,0,0
114375,0,0,0,0,0,0,0,0
114405,0,0,0,0,0,0,0,0
114413,0,0,0,0,0,0,0,0
114414,0,0,0,0,0,0,0,0
114432,0,0,0,0,0,0,0,0
114469,0,0,0,0,0,0,0,0
114511,0,0,0,0,0,0,0,0
114520,0,0,0,0,0,0,0,0
114539,0,0,0,0,0,0,0,0
114863,0,0,0,0,0,0,0,0
114871,0,0,0,0,0,0,0,0
114901,0,0,0,0,0,0,0,0
114928,0,0,0,0,0,0,0,0
114987,0,0,0,0,0,0,0,0
114995,0,0,0,0,0,0,0,0
115002,0,0,0,0,0,0,0,0
115010,0,0,0,0,0,0,0,0
115029,0,0,0,0,0,0,0,0
115037,0,0,0,0,0,0,0,0
115045,0,0,0,0,0,0,0,0
115053,0,0,0,0,0,0,0,0
115061,0,0,0,0,0,0,0,0
115088,0,0,0,0,0,0,0,0
115096,0,0,0,0,0,0,0,0
115118,0,0,0,0,0,0,0,0
115134,0,0,0,0,0,0,0,0
115142,0,0,0,0,0,0,0,0
115150,0,0,0,0,0,0,0,0
115169,0,0,0,0,0,0,0,0
115177,0,0,0,0,0,0,0,0
115185,0,0,0,0,0,0,0,0
115215,0,0,0,0,0,0,0,0
115517,0,0,0,0,0,0,0,0
115525,0,0,0,0,0,0,0,0
115574,0,0,0,0,0,0,0,0
115746,0,0,0,0,0,0,0,0
115754,0,0,0,0,0,0,0,0
115770,0,0,0,0,0,0,0,0
115803,0,0,0,0,0,0,0,0
115805,0,0,0,0,0,0,0,0
115819,0,0,0,0,0,0,0,0
115832,0,0,0,0,0,0,0,0
115841,0,0,0,0,0,0,0,0
115843,0,0,0,0,0,0,0,0
115869,0,0,0,0,0,0,0,0
115887,0,0,0,0,0,0,0,0
115894,0,0,0,0,0,0,0,0
115903,0,0,0,0,0,0,0,0
115912,0,0,0,0,0,0,0,0
115921,0,0,0,0,0,0,0,0
115930,0,0,0,0,0,0,0,0
115940,0,0,0,0,0,0,0,0
115949,0,0,0,0,0,0,0,0
115959,0,0,0,0,0,0,0,0
115967,0,0,0,0,0,0,0,0
116009,0,0,0,0,0,0,0,0
116025,0,0,0,0,0,0,0,0
116033,0,0,0,0,0,0,0,0
116041,0,0,0,0,0,0,0,0
116238,0,0,0,0,0,0,0,0
116246,0,0,0,0,0,0,0,0
116262,0,0,0,0,0,0,0,0
116270,0,0,0,0,0,0,0,0
116327,0,0,0,0,0,0,0,0
116335,0,0,0,0,0,0,0,0
116459,0,0,0,0,0,0,0,0
116491,0,0,0,0,0,0,0,0
116505,0,0,0,0,0,0,0,0
116548,0,0,0,0,0,0,0,0
116599,0,0,0,0,0,0,0,0
116602,0,0,0,0,0,0,0,0
116610,0,0,0,0,0,0,0,0
116637,0,0,0,0,0,0,0,0
116645,0,0,0,0,0,0,0,0
116661,0,0,0,0,0,0,0,0
116688,0,0,0,0,0,0,0,0
116696,0,0,0,0,0,0,0,0
116718,0,0,0,0,0,0,0,0
116726,0,0,0,0,0,0,0,0
116734,0,0,0,0,0,0,0,0
116742,0,0,0,0,0,0,0,0
116750,0,0,0,0,0,0,0,0
116769,0,0,0,0,0,0,0,0
116777,0,0,0,0,0,0,0,0
116785,0,0,0,0,0,0,0,0
116793,0,0,0,0,0,0,0,0
116807,0,0,0,0,0,0,0,0
116815,0,0,0,0,0,0,0,0
116823,0,0,0,0,0,0,0,0
116831,0,0,0,0,0,0,0,0
116858,0,0,0,0,0,0,0,0
116890,0,0,0,0,0,0,0,0
116904,0,0,0,0,0,0,0,0
116912,0,0,0,0,0,0,0,0
116947,0,0,0,0,0,0,0,0
116955,0,0,0,0,0,0,0,0
116963,0,0,0,0,0,0,0,0
117013,0,0,0,0,0,0,0,0
117021,0,0,0,0,0,0,0,0
117110,0,0,0,0,0,0,0,0
117129,0,0,0,0,0,0,0,0
117145,0,0,0,0,0,0,0,0
117153,0,0,0,0,0,0,0,0
117188,0,0,0,0,0,0,0,0
117218,0,0,0,0,0,0,0,0
117250,0,0,0,0,0,0,0,0
117331,0,0,0,0,0,0,0,0
117358,0,0,0,0,0,0,0,0
117366,0,0,0,0,0,0,0,0
117560,0,0,0,0,0,0,0,0
117579,0,0,0,0,0,0,0,0
117587,0,0,0,0,0,0,0,0
117595,0,0,0,0,0,0,0,0
117609,0,0,0,0,0,0,0,0
117617,0,0,0,0,0,0,0,0
117625,0,0,0,0,0,0,0,0
117633,0,0,0,0,0,0,0,0
117641,0,0,0,0,0,0,0,0
117668,0,0,0,0,0,0,0,0
117676,0,0,0,0,0,0,0,0
117684,0,0,0,0,0,0,0,0
117714,0,0,0,0,0,0,0,0
117722,0,0,0,0,0,0,0,0
117730,0,0,0,0,0,0,0,0
117781,0,0,0,0,0,0,0,0
117862,0,0,0,0,0,0,0,0
117870,0,0,0,0,0,0,0,0
117927,0,0,0,0,0,0,0,0
117935,0,0,0,0,0,0,0,0
117943,0,0,0,0,0,0,0,0
118028,0,0,0,0,0,0,0,0
118036,0,0,0,0,0,0,0,0
118044,0,0,0,0,0,0,0,0
118052,0,0,0,0,0,0,0,0
118090,0,0,0,0,0,0,0,0
118184,0,0,0,0,0,0,0,0
118311,0,0,0,0,0,0,0,0
118338,0,0,0,0,0,0,0,0
118346,0,0,0,0,0,0,0,0
118354,0,0,0,0,0,0,0,0
118362,0,0,0,0,0,0,0,0
118370,0,0,0,0,0,0,0,0
118451,0,0,0,0,0,0,0,0
118478,0,0,0,0,0,0,0,0
118606,0,0,0,0,0,0,0,0
118702,0,0,0,0,0,0,0,0
118710,0,0,0,0,0,0,0,0
118737,0,0,0,0,0,0,0,0
118745,0,0,0,0,0,0,0,0
118761,0,0,0,0,0,0,0,0
118788,0,0,0,0,0,0,0,0
118796,0,0,0,0,0,0,0,0
118826,0,0,0,0,0,0,0,0
118834,0,0,0,0,0,0,0,0
118990,0,0,0,0,0,0,0,0
119326,0,0,0,0,0,0,0,0
119334,0,0,0,0,0,0,0,0
119342,0,0,0,0,0,0,0,0
119350,0,0,0,0,0,0,0,0
119369,0,0,0,0,0,0,0,0
119377,0,0,0,0,0,0,0,0
119458,0,0,0,0,0,0,0,0
119695,0,0,0,0,0,0,0,0
119709,0,0,0,0,0,0,0,0
119717,0,0,0,0,0,0,0,0
119725,0,0,0,0,0,0,0,0
119903,0,0,0,0,0,0,0,0
119911,0,0,0,0,0,0,0,0
119938,0,0,0,0,0,0,0,0
119946,0,0,0,0,0,0,0,0
119954,0,0,0,0,0,0,0,0
119997,0,0,0,0,0,0,0,0
120006,0,0,0,0,0,0,0,0
120014,0,0,0,0,0,0,0,0
120065,0,0,0,0,0,0,0,0
120073,0,0,0,0,0,0,0,0
120219,0,0,0,0,0,0,0,0
120227,0,0,0,0,0,0,0,0
120247,0,0,0,0,0,0,0,0
120265,0,0,0,0,0,0,0,0
120274,0,0,0,0,0,0,0,0
120294,0,0,0,0,0,0,0,0
120316,0,0,0,0,0,0,0,0
120332,0,0,0,0,0,0,0,0
120345,0,0,0,0,0,0,0,0
120367,0,0,0,0,0,0,0,0
120513,0,0,0,0,0,0,0,0
120758,0,0,0,0,0,0,0,0
120766,0,0,0,0,0,0,0,0
120812,0,0,0,0,0,0,0,0
120915,0,0,0,0,0,0,0,0
120987,0,0,0,0,0,0,0,0
120995,0,0,0,0,0,0,0,0
121002,0,0,0,0,0,0,0,0
121010,0,0,0,0,0,0,0,0
121029,0,0,0,0,0,0,0,0
121037,0,0,0,0,0,0,0,0
121045,0,0,0,0,0,0,0,0
121053,0,0,0,0,0,0,0,0
121061,0,0,0,0,0,0,0,0
121088,0,0,0,0,0,0,0,0
121096,0,0,0,0,0,0,0,0
121118,0,0,0,0,0,0,0,0
121126,0,0,0,0,0,0,0,0
121134,0,0,0,0,0,0,0,0
121142,0,0,0,0,0,0,0,0
121150,0,0,0,0,0,0,0,0
121177,0,0,0,0,0,0,0,0
121215,0,0,0,0,0,0,0,0
121223,0,0,0,0,0,0,0,0
121228,0,0,0,0,0,0,0,0
121231,0,0,0,0,0,0,0,0
121237,0,0,0,0,0,0,0,0
121258,0,0,0,0,0,0,0,0
121266,0,0,0,0,0,0,0,0
121274,0,0,0,0,0,0,0,0
121282,0,0,0,0,0,0,0,0
121290,0,0,0,0,0,0,0,0
121312,0,0,0,0,0,0,0,0
121428,0,0,0,0,0,0,0,0
121452,0,0,0,0,0,0,0,0
121460,0,0,0,0,0,0,0,0
121509,0,0,0,0,0,0,0,0
